ruleId,alert_description,verdict,artifact_location,app_package_name,version_code,apk_size,apk_category,sast_tool_name,code_location,3rd_party_library_name
java/static-initialization-vector,A [static initialization vector](1) should not be used for encryption.,False,sources/com/google/android/gms/internal/p442firebaseauthapi/zzhi.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/static-initialization-vector,A [static initialization vector](1) should not be used for encryption.,False,sources/com/google/android/gms/internal/p442firebaseauthapi/zzjs.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/static-initialization-vector,A [static initialization vector](1) should not be used for encryption.,False,sources/io/snabble/sdk/utils/security/KeyStoreCipherJellyBeanMR2.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/static-initialization-vector,A [static initialization vector](1) should not be used for encryption.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherJellyBeanMR2.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/static-initialization-vector,A [static initialization vector](1) should not be used for encryption.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherMarshmallow.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/static-initialization-vector,A [static initialization vector](1) should not be used for encryption.,False,sources/io/snabble/sdk/utils/security/KeyStoreCipherMarshmallow.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/static-initialization-vector,A [static initialization vector](1) should not be used for encryption.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherMarshmallow.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS5Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/ch/gooods/auth/ConfirmFragment.java,ch.gooods,358,7676149,100-500,codeql,developer_written,not_applicable
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NOPADDING](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NoPadding](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvd.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NOPADDING](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NoPadding](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvd.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NOPADDING](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NoPadding](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzve.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NOPADDING](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NoPadding](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzve.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NOPADDING](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NoPadding](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvg.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NOPADDING](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NoPadding](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvg.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NOPADDING](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NoPadding](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvi.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NOPADDING](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NoPadding](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvi.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS7Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherJellyBeanMR2.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS7Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherJellyBeanMR2.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS7Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherMarshmallow.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS7Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherMarshmallow.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS7Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherMarshmallow.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS5Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/p275q6/C6190q.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/rsa-without-oaep,This specification is used to [initialize an RSA cipher](1) without OAEP padding. This specification is used to [initialize an RSA cipher](2) without OAEP padding. This specification is used to [initialize an RSA cipher](3) without OAEP padding.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherJellyBeanMR2.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/rsa-without-oaep,This specification is used to [initialize an RSA cipher](1) without OAEP padding.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherJellyBeanMR2.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/rsa-without-oaep,This specification is used to [initialize an RSA cipher](1) without OAEP padding.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherJellyBeanMR2.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/rsa-without-oaep,This specification is used to [initialize an RSA cipher](1) without OAEP padding.,True,sources/io/snabble/sdk/utils/security/KeyStoreCipherJellyBeanMR2.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/unsafe-cert-trust,Unsafe configuration of trusted certificates.,False,sources/p086f6/AbstractC2250b.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/unsafe-cert-trust,Unsafe configuration of trusted certificates.,False,sources/p122ha/AbstractC2668e.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [MD5](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [SHA-1](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [SHA-1](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [SHA-1](4) may not be secure. Consider using a different algorithm.,True,sources/bj/C1040k.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [HMAC](1) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzna.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvd.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvd.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzve.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzve.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvg.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvg.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvi.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/p442firebaseauthapi/zzvi.java,ch.gooods,358,7676149,100-500,codeql,Android,com.google.android.gms::play-services-clearcut
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [RAW](1) may not be secure. Consider using a different algorithm.,True,sources/io/snabble/sdk/auth/Totp.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA-1](1) may not be secure. Consider using a different algorithm.,True,sources/io/snabble/sdk/utils/Utils.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm.,True,sources/okhttp3/tls/HeldCertificate.java,ch.gooods,358,7676149,100-500,codeql,Utilities,OkHttp
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA-1](1) may not be secure. Consider using a different algorithm.,True,sources/p086f6/C2255g.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA1](1) may not be secure. Consider using a different algorithm.,True,sources/p110gj/AbstractC2587a.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [MD5](1) may not be secure. Consider using a different algorithm.,True,sources/p142i9/C2925h6.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [HmacMD5](1) may not be secure. Consider using a different algorithm.,True,sources/p172k/C4143e.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA-1](1) may not be secure. Consider using a different algorithm.,True,sources/p376wb/C7823b.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA-1](1) may not be secure. Consider using a different algorithm.,True,sources/p376wb/C7823b.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA1](1) may not be secure. Consider using a different algorithm.,True,sources/p416yc/C8280b.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA-1](1) may not be secure. Consider using a different algorithm.,True,sources/sb/AbstractC6819f.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/unsafe-tls-version,[TLS](1) is unsafe.,True,sources/okhttp3/internal/platform/BouncyCastlePlatform.java,ch.gooods,358,7676149,100-500,codeql,Utilities,OkHttp
java/unsafe-tls-version,[TLS](1) is unsafe.,True,sources/okhttp3/internal/platform/ConscryptPlatform.java,ch.gooods,358,7676149,100-500,codeql,Utilities,OkHttp
java/unsafe-tls-version,[TLS](1) is unsafe.,True,sources/okhttp3/internal/platform/Platform.java,ch.gooods,358,7676149,100-500,codeql,Utilities,OkHttp
java/unsafe-tls-version,[TLS](1) is unsafe.,True,sources/p086f6/C2254f.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/unsafe-tls-version,[TLS](1) is unsafe.,True,sources/p421yi/C8358f.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/disabled-certificate-revocation-checking,This disables revocation checking.,False,sources/io/snabble/sdk/payment/PaymentCredentials.java,ch.gooods,358,7676149,100-500,codeql,others,unknown
java/insecure-trustmanager,"This uses [TrustManager](1), which is defined in [HttpConnection$Response$](2) and trusts any certificate.",True,sources/org/jsoup/helper/HttpConnection.java,com.agiliron,5,3488882,100-500,codeql,Utilities,jsoup
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS5Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/com/starmicronics/cloudservices/C0719c.java,com.agiliron,5,3488882,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA-1](1) may not be secure. Consider using a different algorithm.,True,sources/com/starmicronics/cloudservices/AllReceipts.java,com.agiliron,5,3488882,100-500,codeql,others,unknown
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA-1](1) may not be secure. Consider using a different algorithm.,True,sources/io/fabric/sdk/android/services/common/CommonUtils.java,com.agiliron,5,3488882,100-500,codeql,Android,io.fabric.sdk.android::fabric
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA-1](1) may not be secure. Consider using a different algorithm.,True,sources/io/fabric/sdk/android/services/common/CommonUtils.java,com.agiliron,5,3488882,100-500,codeql,Android,io.fabric.sdk.android::fabric
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA1](1) may not be secure. Consider using a different algorithm.,True,sources/io/fabric/sdk/android/services/network/PinningTrustManager.java,com.agiliron,5,3488882,100-500,codeql,Android,io.fabric.sdk.android::fabric
java/unsafe-tls-version,[TLS](1) is unsafe.,True,sources/io/fabric/sdk/android/services/network/NetworkUtils.java,com.agiliron,5,3488882,100-500,codeql,Android,io.fabric.sdk.android::fabric
java/unsafe-tls-version,[SSL](1) is unsafe.,True,sources/org/jsoup/helper/HttpConnection.java,com.agiliron,5,3488882,100-500,codeql,Utilities,jsoup
java/weak-cryptographic-algorithm,Cryptographic algorithm [AES/CBC/PKCS5Padding](1) is insecure. CBC mode with PKCS#5 or PKCS#7 padding is vulnerable to padding oracle attacks. Consider using GCM instead.,True,sources/com/google/android/gms/internal/ads/zzds.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NoPadding](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NOPADDING](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/ads/zzdwg.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NoPadding](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NOPADDING](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/ads/zzdwg.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NoPadding](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NOPADDING](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/ads/zzdwh.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NoPadding](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NOPADDING](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/ads/zzdwh.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NoPadding](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NOPADDING](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/ads/zzdwi.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NoPadding](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NOPADDING](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/ads/zzdwi.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NoPadding](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NOPADDING](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/ads/zzdwk.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/weak-cryptographic-algorithm,"Cryptographic algorithm [AES/ECB/NoPadding](1) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead. Cryptographic algorithm [AES/ECB/NOPADDING](2) is insecure. ECB mode, as in AES/ECB/NoPadding for example, is vulnerable to replay and other attacks. Consider using GCM instead.",True,sources/com/google/android/gms/internal/ads/zzdwk.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/unsafe-cert-trust,Unsafe configuration of trusted certificates.,False,sources/com/google/android/gms/measurement/internal/zzlc.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.firebase::firebase-analytics
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [SHA1](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [SHA-1](2) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/common/util/AndroidUtilsLight.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-measurement-base
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [MD5](1) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/ads/zzayx.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [MD5](1) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/ads/zzayx.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [MD5](1) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/ads/zzcm.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [HMAC](1) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/ads/zzdrv.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [HMACSHA1](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [HMACSHA256](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [HMACSHA512](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](8) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/ads/zzdwg.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
java/potentially-weak-cryptographic-algorithm,Cryptographic algorithm [EC](1) may not be secure. Consider using a different algorithm. Cryptographic algorithm [HMACSHA1](2) may not be secure. Consider using a different algorithm. Cryptographic algorithm [HMACSHA256](3) may not be secure. Consider using a different algorithm. Cryptographic algorithm [HMACSHA512](4) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](5) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](6) may not be secure. Consider using a different algorithm. Cryptographic algorithm [EC](7) may not be secure. Consider using a different algorithm. Cryptographic algorithm [ECDH](8) may not be secure. Consider using a different algorithm.,True,sources/com/google/android/gms/internal/ads/zzdwg.java,com.aiobhd.statussaver,3,11056838,100-500,codeql,Android,com.google.android.gms::play-services-ads-base
